repository,ai_detected,confidence,first_ai_commit_sha,first_ai_commit_date,first_ai_commit_title,total_ai_related_commits,max_ai_score,possible_ai_tools
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,18,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,19,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,19,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,20,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,20,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,20,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,21,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,22,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,22,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,22,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,22,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,22,15,
loco-3d/crocoddyl,True,strong,f8fb075a83dedbbc9023b5e428e16674faa687e3,2025-12-30T09:21:39Z,CMake: make example-robot-data more optional for ROS,22,15,
loco-3d/crocoddyl,True,strong,ea0de8afdb1df3bae292e4add7fc2107d78e965f,2025-12-22T20:42:50Z,[pre-commit.ci] pre-commit autoupdate,23,15,
loco-3d/crocoddyl,True,strong,ea0de8afdb1df3bae292e4add7fc2107d78e965f,2025-12-22T20:42:50Z,[pre-commit.ci] pre-commit autoupdate,23,15,
loco-3d/crocoddyl,True,strong,ea0de8afdb1df3bae292e4add7fc2107d78e965f,2025-12-22T20:42:50Z,[pre-commit.ci] pre-commit autoupdate,23,15,
loco-3d/crocoddyl,True,strong,b95d7109eaa864657efc32d4c8bf0247b20756d2,2025-12-15T23:10:51Z,Bump actions/cache from 4 to 5,24,15,
loco-3d/crocoddyl,True,strong,fe96514c9495b22ae3b82fde26dd1624ac114ab1,2025-12-15T23:10:46Z,Bump ros-industrial/industrial_ci,25,15,
loco-3d/crocoddyl,True,strong,a2667cc637f432a7d2797192ef3c905f7d31878d,2025-12-15T21:58:59Z,[pre-commit.ci] pre-commit autoupdate (#1461),26,15,
loco-3d/crocoddyl,True,strong,a2667cc637f432a7d2797192ef3c905f7d31878d,2025-12-15T21:58:59Z,[pre-commit.ci] pre-commit autoupdate (#1461),26,15,
loco-3d/crocoddyl,True,strong,a2667cc637f432a7d2797192ef3c905f7d31878d,2025-12-15T21:58:59Z,[pre-commit.ci] pre-commit autoupdate (#1461),26,15,
loco-3d/crocoddyl,True,strong,a2667cc637f432a7d2797192ef3c905f7d31878d,2025-12-15T21:58:59Z,[pre-commit.ci] pre-commit autoupdate (#1461),26,15,
loco-3d/crocoddyl,True,strong,a2667cc637f432a7d2797192ef3c905f7d31878d,2025-12-15T21:58:59Z,[pre-commit.ci] pre-commit autoupdate (#1461),26,15,
loco-3d/crocoddyl,True,strong,a01b7ca247c88b5c3f4d69dc07f2943dcb0c4bf6,2025-12-08T21:17:59Z,[pre-commit.ci] pre-commit autoupdate,27,15,
loco-3d/crocoddyl,True,strong,a01b7ca247c88b5c3f4d69dc07f2943dcb0c4bf6,2025-12-08T21:17:59Z,[pre-commit.ci] pre-commit autoupdate,27,15,
loco-3d/crocoddyl,True,strong,a01b7ca247c88b5c3f4d69dc07f2943dcb0c4bf6,2025-12-08T21:17:59Z,[pre-commit.ci] pre-commit autoupdate,27,15,
loco-3d/crocoddyl,True,strong,a01b7ca247c88b5c3f4d69dc07f2943dcb0c4bf6,2025-12-08T21:17:59Z,[pre-commit.ci] pre-commit autoupdate,27,15,
loco-3d/crocoddyl,True,strong,a01b7ca247c88b5c3f4d69dc07f2943dcb0c4bf6,2025-12-08T21:17:59Z,[pre-commit.ci] pre-commit autoupdate,27,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,cff9ce7eeee40b7def8e7e1de7bf8595d7b898e7,2025-12-01T21:25:19Z,[pre-commit.ci] pre-commit autoupdate,28,15,
loco-3d/crocoddyl,True,strong,21243975b82a74fae457264fe6558e2f3ddf9095,2025-11-24T23:31:51Z,Bump actions/checkout from 5 to 6,29,15,
loco-3d/crocoddyl,True,strong,deef6a892948f291c8b3f959b763a82befe9595a,2025-11-24T21:12:51Z,[pre-commit.ci] pre-commit autoupdate,30,15,
loco-3d/crocoddyl,True,strong,deef6a892948f291c8b3f959b763a82befe9595a,2025-11-24T21:12:51Z,[pre-commit.ci] pre-commit autoupdate,30,15,
loco-3d/crocoddyl,True,strong,4c5fa34cbdbc9245ebe009a60b08595505009c5b,2025-11-17T20:48:16Z,[pre-commit.ci] pre-commit autoupdate,31,15,
loco-3d/crocoddyl,True,strong,4c5fa34cbdbc9245ebe009a60b08595505009c5b,2025-11-17T20:48:16Z,[pre-commit.ci] pre-commit autoupdate,31,15,
loco-3d/crocoddyl,True,strong,6fcb1f2d62c7732c20e3f132032f4950ad6a2413,2025-11-12T21:25:15Z,flake.lock: Update,32,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,338bbb76bedb569ad0e0b42897dabc5fb5f14167,2025-11-10T21:22:01Z,[pre-commit.ci] pre-commit autoupdate,33,15,
loco-3d/crocoddyl,True,strong,8347e9271c441b3ed52ed5ffa4d35325c02533db,2025-11-03T21:05:18Z,[pre-commit.ci] pre-commit autoupdate,34,15,
loco-3d/crocoddyl,True,strong,8347e9271c441b3ed52ed5ffa4d35325c02533db,2025-11-03T21:05:18Z,[pre-commit.ci] pre-commit autoupdate,34,15,
loco-3d/crocoddyl,True,strong,a0cd338d05e1dce51957554d9803f02eb1a77e3b,2025-10-27T20:36:23Z,[pre-commit.ci] pre-commit autoupdate,35,15,
loco-3d/crocoddyl,True,strong,a0cd338d05e1dce51957554d9803f02eb1a77e3b,2025-10-27T20:36:23Z,[pre-commit.ci] pre-commit autoupdate,35,15,
loco-3d/crocoddyl,True,strong,a0cd338d05e1dce51957554d9803f02eb1a77e3b,2025-10-27T20:36:23Z,[pre-commit.ci] pre-commit autoupdate,35,15,
loco-3d/crocoddyl,True,strong,a0cd338d05e1dce51957554d9803f02eb1a77e3b,2025-10-27T20:36:23Z,[pre-commit.ci] pre-commit autoupdate,35,15,
loco-3d/crocoddyl,True,strong,a0cd338d05e1dce51957554d9803f02eb1a77e3b,2025-10-27T20:36:23Z,[pre-commit.ci] pre-commit autoupdate,35,15,
loco-3d/crocoddyl,True,strong,4b92407cc8ae691a4c73d19d326be07b40da0708,2025-10-20T22:46:50Z,[pre-commit.ci] pre-commit autoupdate,36,15,
loco-3d/crocoddyl,True,strong,4b92407cc8ae691a4c73d19d326be07b40da0708,2025-10-20T22:46:50Z,[pre-commit.ci] pre-commit autoupdate,36,15,
loco-3d/crocoddyl,True,strong,4b92407cc8ae691a4c73d19d326be07b40da0708,2025-10-20T22:46:50Z,[pre-commit.ci] pre-commit autoupdate,36,15,
loco-3d/crocoddyl,True,strong,4b92407cc8ae691a4c73d19d326be07b40da0708,2025-10-20T22:46:50Z,[pre-commit.ci] pre-commit autoupdate,36,15,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
leggedrobotics/open3d_slam,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
linorobot/linorobot2,False,none,,,,0,0,
sea-bass/pyrobosim,True,strong,a89a0248111c12ac914b2770255e4ce46b76dc23,2026-04-06T16:46:31Z,[pre-commit.ci] pre-commit autoupdate (#432),1,15,
sea-bass/pyrobosim,True,strong,89423f1d40f27defb990f3de8d56d4d0297ac09b,2026-03-02T17:33:57Z,[pre-commit.ci] pre-commit autoupdate (#430),2,15,
sea-bass/pyrobosim,True,strong,89423f1d40f27defb990f3de8d56d4d0297ac09b,2026-03-02T17:33:57Z,[pre-commit.ci] pre-commit autoupdate (#430),2,15,
sea-bass/pyrobosim,True,strong,89423f1d40f27defb990f3de8d56d4d0297ac09b,2026-03-02T17:33:57Z,[pre-commit.ci] pre-commit autoupdate (#430),2,15,
sea-bass/pyrobosim,True,strong,89423f1d40f27defb990f3de8d56d4d0297ac09b,2026-03-02T17:33:57Z,[pre-commit.ci] pre-commit autoupdate (#430),2,15,
sea-bass/pyrobosim,True,strong,2eefb7e4a3d968916f404c61439d86d17e0f95bd,2026-02-02T16:35:27Z,[pre-commit.ci] pre-commit autoupdate (#424),3,15,
sea-bass/pyrobosim,True,strong,2eefb7e4a3d968916f404c61439d86d17e0f95bd,2026-02-02T16:35:27Z,[pre-commit.ci] pre-commit autoupdate (#424),3,15,
sea-bass/pyrobosim,True,strong,2eefb7e4a3d968916f404c61439d86d17e0f95bd,2026-02-02T16:35:27Z,[pre-commit.ci] pre-commit autoupdate (#424),3,15,
sea-bass/pyrobosim,True,strong,2eefb7e4a3d968916f404c61439d86d17e0f95bd,2026-02-02T16:35:27Z,[pre-commit.ci] pre-commit autoupdate (#424),3,15,
sea-bass/pyrobosim,True,strong,2eefb7e4a3d968916f404c61439d86d17e0f95bd,2026-02-02T16:35:27Z,[pre-commit.ci] pre-commit autoupdate (#424),3,15,
sea-bass/pyrobosim,True,strong,2b0a17dcebaeb49c62093e6748ac70121829b344,2025-12-31T17:07:27Z,Feature: standardize to pathlib.Path instead of strings (#417),4,15,
sea-bass/pyrobosim,True,strong,2b0a17dcebaeb49c62093e6748ac70121829b344,2025-12-31T17:07:27Z,Feature: standardize to pathlib.Path instead of strings (#417),4,15,
sea-bass/pyrobosim,True,strong,2b0a17dcebaeb49c62093e6748ac70121829b344,2025-12-31T17:07:27Z,Feature: standardize to pathlib.Path instead of strings (#417),4,15,
sea-bass/pyrobosim,True,strong,2b0a17dcebaeb49c62093e6748ac70121829b344,2025-12-31T17:07:27Z,Feature: standardize to pathlib.Path instead of strings (#417),4,15,
sea-bass/pyrobosim,True,strong,541f16c98106c90a3eef90a2b99afafa91011f6d,2025-12-15T16:35:12Z,[pre-commit.ci] pre-commit autoupdate (#415),5,15,
sea-bass/pyrobosim,True,strong,37b7d15a3241cc21392f2a357898e1501ef53376,2025-12-08T16:57:44Z,[pre-commit.ci] pre-commit autoupdate (#414),6,15,
sea-bass/pyrobosim,True,strong,971fac139f6b02a6ac882c1ecd85f94e2399904a,2025-12-01T17:49:24Z,[pre-commit.ci] pre-commit autoupdate (#412),7,15,
sea-bass/pyrobosim,True,strong,4d7f7aa6547f2fd3e3f60da44b69b063f4aea550,2025-11-24T17:15:56Z,[pre-commit.ci] pre-commit autoupdate (#411),8,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,d04798c8e6f86667ad694a8f11d0ccd1ff935972,2025-11-10T16:33:41Z,[pre-commit.ci] pre-commit autoupdate (#410),9,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,460f40669c8c7f31cb3ba89196b928354c22927b,2025-10-13T16:43:35Z,[pre-commit.ci] pre-commit autoupdate (#402),10,15,
sea-bass/pyrobosim,True,strong,f89fd1ff784da6867e379197bfd02247531ed088,2025-10-06T18:31:54Z,[pre-commit.ci] pre-commit autoupdate (#395),11,15,
sea-bass/pyrobosim,True,strong,e77328b4570ddd48098f64d82bbd8b86799904c5,2025-09-23T01:10:26Z,[pre-commit.ci] pre-commit autoupdate (#394),12,15,
sea-bass/pyrobosim,True,strong,5ebd2235cfb625edad04c62d9d466a6652289bb7,2025-09-15T16:34:46Z,[pre-commit.ci] pre-commit autoupdate (#393),13,15,
sea-bass/pyrobosim,True,strong,5ebd2235cfb625edad04c62d9d466a6652289bb7,2025-09-15T16:34:46Z,[pre-commit.ci] pre-commit autoupdate (#393),13,15,
