repository,commit_sha,commit_date,filename,additions,deletions,changes
carla-simulator/carla,d01f90da8bdead20518f664ac3513caa44a0aebe,2025-10-20T14:31:08Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/OpenDrive/OpenDrive.cpp,43,15,58
carla-simulator/carla,d01f90da8bdead20518f664ac3513caa44a0aebe,2025-10-20T14:31:08Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/Traffic/TrafficLightComponent.cpp,2,9,11
carla-simulator/carla,d01f90da8bdead20518f664ac3513caa44a0aebe,2025-10-20T14:31:08Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/Traffic/TrafficLightComponent.h,3,3,6
carla-simulator/carla,88a1f21a389764754b473eb1c8eaa4812a95ada1,2025-10-20T14:30:12Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/Traffic/TrafficLightManager.cpp,22,51,73
carla-simulator/carla,69bef6923f29bebc219e6be202e9b17c3fb55f50,2025-10-20T14:29:44Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/Traffic/TrafficLightGroup.cpp,6,0,6
carla-simulator/carla,356d3ceb9f77380c4b869a2675ae0aa5d289d951,2025-10-20T14:28:26Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/OpenDrive/MapLogicParser.cpp,150,188,338
carla-simulator/carla,356d3ceb9f77380c4b869a2675ae0aa5d289d951,2025-10-20T14:28:26Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/OpenDrive/MapLogicParser.h,8,6,14
carla-simulator/carla,59456f759f9dcaf4219361da4ac7c7ccdacf7177,2025-09-22T10:27:31Z,Unreal/CarlaUnreal/Plugins/Carla/Source/Carla/Traffic/TrafficLightManager.cpp,52,0,52
carla-simulator/carla,afc0121d6ac1188d405b48b50212eddd648548df,2025-10-10T14:02:42Z,PythonAPI/examples/manual_control.py,1,2,3
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/AtomicList.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/AtomicSharedPtr.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Buffer.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/BufferPool.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/BufferView.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Debug.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Exception.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/FileSystem.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/FileSystem.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Functional.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Iterator.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/ListView.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Logging.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Memory.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/MoveHandler.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/MsgPack.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/MsgPackAdaptors.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/NonCopyable.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Platform.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/PythonUtil.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/RecurrentSharedFuture.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Sockets.h,2,2,4
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/StopWatch.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/StringUtil.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/StringUtil.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/ThreadGroup.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/ThreadPool.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/Time.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/TypeTraits.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Actor.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Actor.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorAttribute.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorAttribute.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorBlueprint.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorBlueprint.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorList.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorList.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ActorSnapshot.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/BlueprintLibrary.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/BlueprintLibrary.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Client.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ClientSideSensor.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/DebugHelper.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/DebugHelper.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/FileTransfer.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/FileTransfer.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/GarbageCollectionPolicy.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Junction.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Junction.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Landmark.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/LaneInvasionSensor.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/LaneInvasionSensor.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Light.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Light.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/LightManager.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/LightManager.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/LightState.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Map.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Map.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Sensor.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ServerSideSensor.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/ServerSideSensor.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/TimeoutException.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/TimeoutException.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Timestamp.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/TrafficLight.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/TrafficLight.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/TrafficSign.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/TrafficSign.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Vehicle.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Vehicle.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Walker.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Walker.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/WalkerAIController.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/WalkerAIController.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Waypoint.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/Waypoint.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/World.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/World.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/WorldSnapshot.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/ActorFactory.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/ActorFactory.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/ActorState.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/ActorState.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/ActorVariant.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/ActorVariant.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/CachedActorList.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/CallbackList.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/Client.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/Client.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/Episode.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/Episode.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/EpisodeProxy.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/EpisodeProxy.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/EpisodeState.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/EpisodeState.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/Simulator.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/Simulator.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/WalkerNavigation.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/client/detail/WalkerNavigation.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/BoundingBox.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/CubicPolynomial.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/GeoLocation.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/GeoLocation.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Location.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Math.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Math.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Mesh.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Mesh.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Rotation.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Rtree.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Simplification.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Simplification.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Transform.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Vector2D.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Vector3D.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/geom/Vector3DInt.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/BoostGil.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/CityScapesPalette.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/ColorConverter.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/ImageConverter.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/ImageIO.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/ImageIOConfig.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/image/ImageView.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/commands.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/incomingMessage.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/listener.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/listener.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/primary.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/primary.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/primaryCommands.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/primaryCommands.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/router.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/router.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/secondary.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/secondary.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/secondaryCommands.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/multigpu/secondaryCommands.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/nav/Navigation.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/nav/Navigation.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/nav/WalkerEvent.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/nav/WalkerEvent.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/nav/WalkerManager.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/nav/WalkerManager.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/OpenDriveParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/OpenDriveParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/ControllerParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/ControllerParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/GeoReferenceParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/GeoReferenceParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/GeometryParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/GeometryParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/JunctionParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/JunctionParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/LaneParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/LaneParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/ObjectParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/ObjectParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/ProfilesParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/ProfilesParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/RoadParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/RoadParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/SignalParser.cpp,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/SignalParser.h,1,1,2
carla-simulator/carla,06ed47a5a46763878208ff11badb5e65f65aea58,2025-09-18T09:09:52Z,LibCarla/source/carla/opendrive/parser/TrafficGroupParser.cpp,1,1,2
